UserID,RatingCount,Percentage,Group
69786,4,0.8,Cold
69787,1,0.2,Cold
69791,5,1.0,Cold
69803,3,0.6,Cold
69807,3,0.6,Cold
69848,1,0.2,Cold
69851,4,0.8,Cold
69862,3,0.6,Cold
69863,1,0.2,Cold
69865,1,0.2,Cold
69872,2,0.4,Cold
69874,3,0.6,Cold
69879,3,0.6,Cold
69885,6,1.2,Cold
69887,6,1.2,Cold
69892,4,0.8,Cold
69896,7,1.4000000000000001,Cold
69900,1,0.2,Cold
69912,6,1.2,Cold
69914,3,0.6,Cold
69926,4,0.8,Cold
69930,4,0.8,Cold
69934,15,3.0,Medium
69935,1,0.2,Cold
69943,1,0.2,Cold
69952,2,0.4,Cold
69953,3,0.6,Cold
69958,2,0.4,Cold
69963,4,0.8,Cold
69977,4,0.8,Cold
69982,1,0.2,Cold
69983,2,0.4,Cold
69985,3,0.6,Cold
69988,13,2.6,Medium
69999,2,0.4,Cold
70006,2,0.4,Cold
70007,3,0.6,Cold
70025,27,5.4,Other
70026,1,0.2,Cold
70036,2,0.4,Cold
70040,2,0.4,Cold
70043,1,0.2,Cold
70046,5,1.0,Cold
70051,2,0.4,Cold
70052,7,1.4000000000000001,Cold
70056,1,0.2,Cold
70059,1,0.2,Cold
70061,3,0.6,Cold
70075,2,0.4,Cold
70080,4,0.8,Cold
70085,1,0.2,Cold
70097,2,0.4,Cold
70101,2,0.4,Cold
70115,1,0.2,Cold
70116,1,0.2,Cold
70118,10,2.0,Cold
70119,2,0.4,Cold
70123,2,0.4,Cold
70126,1,0.2,Cold
70132,1,0.2,Cold
70134,2,0.4,Cold
70135,6,1.2,Cold
70136,2,0.4,Cold
70141,13,2.6,Medium
70142,2,0.4,Cold
70143,4,0.8,Cold
70149,1,0.2,Cold
70160,1,0.2,Cold
70165,6,1.2,Cold
70171,1,0.2,Cold
70178,15,3.0,Medium
70183,1,0.2,Cold
70184,1,0.2,Cold
70186,3,0.6,Cold
70192,1,0.2,Cold
70201,79,15.8,Rich
70205,5,1.0,Cold
70211,1,0.2,Cold
70212,1,0.2,Cold
70217,2,0.4,Cold
70228,5,1.0,Cold
70230,4,0.8,Cold
70231,2,0.4,Cold
70235,1,0.2,Cold
70236,1,0.2,Cold
70241,3,0.6,Cold
70243,20,4.0,Medium
70246,2,0.4,Cold
70247,3,0.6,Cold
70272,1,0.2,Cold
70274,8,1.6,Cold
70276,1,0.2,Cold
70277,5,1.0,Cold
70282,18,3.5999999999999996,Medium
70290,4,0.8,Cold
70293,3,0.6,Cold
70295,2,0.4,Cold
70303,23,4.6,Medium
70306,1,0.2,Cold
70307,2,0.4,Cold
70308,1,0.2,Cold
70312,1,0.2,Cold
70317,2,0.4,Cold
70325,2,0.4,Cold
70332,5,1.0,Cold
70340,9,1.7999999999999998,Cold
70342,21,4.2,Medium
70349,3,0.6,Cold
70356,3,0.6,Cold
70362,1,0.2,Cold
70376,2,0.4,Cold
70377,1,0.2,Cold
70380,3,0.6,Cold
70396,2,0.4,Cold
70399,1,0.2,Cold
70405,2,0.4,Cold
70416,1,0.2,Cold
70418,1,0.2,Cold
70429,1,0.2,Cold
70431,12,2.4,Medium
70432,1,0.2,Cold
70439,2,0.4,Cold
70441,2,0.4,Cold
70444,2,0.4,Cold
70448,4,0.8,Cold
70451,1,0.2,Cold
70456,2,0.4,Cold
70458,5,1.0,Cold
70460,2,0.4,Cold
70464,2,0.4,Cold
70466,3,0.6,Cold
70467,1,0.2,Cold
70473,2,0.4,Cold
70483,1,0.2,Cold
70490,8,1.6,Cold
70492,1,0.2,Cold
70508,9,1.7999999999999998,Cold
70509,17,3.4000000000000004,Medium
70511,1,0.2,Cold
70526,1,0.2,Cold
70527,3,0.6,Cold
70531,3,0.6,Cold
70533,3,0.6,Cold
70539,4,0.8,Cold
70541,1,0.2,Cold
70546,3,0.6,Cold
70548,2,0.4,Cold
70550,8,1.6,Cold
70551,3,0.6,Cold
70562,3,0.6,Cold
70569,2,0.4,Cold
70570,7,1.4000000000000001,Cold
70576,20,4.0,Medium
70580,2,0.4,Cold
70590,2,0.4,Cold
70593,1,0.2,Cold
70603,2,0.4,Cold
70614,1,0.2,Cold
70618,2,0.4,Cold
70620,3,0.6,Cold
70627,3,0.6,Cold
70635,8,1.6,Cold
70636,8,1.6,Cold
70639,1,0.2,Cold
70641,6,1.2,Cold
70657,1,0.2,Cold
70658,1,0.2,Cold
70661,1,0.2,Cold
70663,14,2.8000000000000003,Medium
70667,4,0.8,Cold
70669,6,1.2,Cold
70681,2,0.4,Cold
70685,3,0.6,Cold
70701,7,1.4000000000000001,Cold
70723,2,0.4,Cold
70726,2,0.4,Cold
70729,1,0.2,Cold
70733,4,0.8,Cold
70736,11,2.1999999999999997,Medium
70742,1,0.2,Cold
70745,2,0.4,Cold
70754,3,0.6,Cold
70756,7,1.4000000000000001,Cold
70764,2,0.4,Cold
70765,2,0.4,Cold
70770,24,4.8,Medium
70774,1,0.2,Cold
70783,1,0.2,Cold
70788,2,0.4,Cold
70789,4,0.8,Cold
70798,1,0.2,Cold
70801,1,0.2,Cold
70812,2,0.4,Cold
70816,32,6.4,Other
70818,2,0.4,Cold
70825,1,0.2,Cold
70829,1,0.2,Cold
70837,12,2.4,Medium
70840,1,0.2,Cold
70841,4,0.8,Cold
70844,2,0.4,Cold
70845,3,0.6,Cold
70850,4,0.8,Cold
70854,23,4.6,Medium
70858,1,0.2,Cold
70859,1,0.2,Cold
70860,6,1.2,Cold
70865,5,1.0,Cold
70875,5,1.0,Cold
70882,2,0.4,Cold
70888,6,1.2,Cold
70890,4,0.8,Cold
70892,4,0.8,Cold
70893,4,0.8,Cold
70902,6,1.2,Cold
70905,8,1.6,Cold
70911,1,0.2,Cold
70916,1,0.2,Cold
70919,2,0.4,Cold
70922,1,0.2,Cold
70929,5,1.0,Cold
70937,1,0.2,Cold
70943,3,0.6,Cold
70946,2,0.4,Cold
70947,1,0.2,Cold
70956,1,0.2,Cold
70964,26,5.2,Other
70966,1,0.2,Cold
70970,1,0.2,Cold
70971,1,0.2,Cold
70972,1,0.2,Cold
70976,2,0.4,Cold
70983,1,0.2,Cold
70994,1,0.2,Cold
70996,1,0.2,Cold
71001,18,3.5999999999999996,Medium
71006,2,0.4,Cold
71016,6,1.2,Cold
71020,2,0.4,Cold
71023,1,0.2,Cold
71040,1,0.2,Cold
71042,1,0.2,Cold
71050,2,0.4,Cold
71059,1,0.2,Cold
71061,3,0.6,Cold
71063,2,0.4,Cold
71068,1,0.2,Cold
71073,2,0.4,Cold
71082,2,0.4,Cold
71083,1,0.2,Cold
71088,7,1.4000000000000001,Cold
71090,1,0.2,Cold
71091,2,0.4,Cold
71099,1,0.2,Cold
71101,6,1.2,Cold
71105,4,0.8,Cold
71115,1,0.2,Cold
71116,27,5.4,Other
71134,3,0.6,Cold
71135,3,0.6,Cold
71137,2,0.4,Cold
71138,18,3.5999999999999996,Medium
71147,3,0.6,Cold
71153,1,0.2,Cold
71156,2,0.4,Cold
71158,3,0.6,Cold
71166,2,0.4,Cold
71188,7,1.4000000000000001,Cold
71190,6,1.2,Cold
71194,1,0.2,Cold
71195,6,1.2,Cold
71196,3,0.6,Cold
71208,3,0.6,Cold
71224,1,0.2,Cold
71229,8,1.6,Cold
71234,2,0.4,Cold
71236,13,2.6,Medium
71241,2,0.4,Cold
71248,6,1.2,Cold
71250,2,0.4,Cold
71257,5,1.0,Cold
71260,2,0.4,Cold
71263,2,0.4,Cold
71275,3,0.6,Cold
71277,1,0.2,Cold
71280,4,0.8,Cold
71293,2,0.4,Cold
71295,1,0.2,Cold
71299,1,0.2,Cold
71300,8,1.6,Cold
71305,1,0.2,Cold
71311,1,0.2,Cold
71315,33,6.6000000000000005,Other
71320,3,0.6,Cold
71325,7,1.4000000000000001,Cold
71334,2,0.4,Cold
71338,1,0.2,Cold
71339,2,0.4,Cold
71341,5,1.0,Cold
71342,9,1.7999999999999998,Cold
71351,2,0.4,Cold
71353,1,0.2,Cold
71357,8,1.6,Cold
71358,1,0.2,Cold
71362,3,0.6,Cold
71367,2,0.4,Cold
71368,4,0.8,Cold
71373,1,0.2,Cold
71381,1,0.2,Cold
71385,1,0.2,Cold
71405,5,1.0,Cold
71415,2,0.4,Cold
71421,1,0.2,Cold
71431,15,3.0,Medium
71452,1,0.2,Cold
71455,2,0.4,Cold
71457,3,0.6,Cold
71458,10,2.0,Cold
71468,2,0.4,Cold
71471,3,0.6,Cold
71486,1,0.2,Cold
71488,2,0.4,Cold
71489,1,0.2,Cold
71511,1,0.2,Cold
71526,16,3.2,Medium
71527,1,0.2,Cold
71534,2,0.4,Cold
71538,1,0.2,Cold
71540,2,0.4,Cold
71552,4,0.8,Cold
71563,1,0.2,Cold
71570,3,0.6,Cold
71573,1,0.2,Cold
71577,1,0.2,Cold
71581,6,1.2,Cold
71586,10,2.0,Cold
71591,1,0.2,Cold
71593,4,0.8,Cold
71596,1,0.2,Cold
71598,1,0.2,Cold
71599,4,0.8,Cold
71602,1,0.2,Cold
71607,1,0.2,Cold
71609,1,0.2,Cold
71611,2,0.4,Cold
71612,5,1.0,Cold
71613,1,0.2,Cold
71615,6,1.2,Cold
71616,1,0.2,Cold
71629,2,0.4,Cold
71631,2,0.4,Cold
71639,2,0.4,Cold
71646,4,0.8,Cold
71650,3,0.6,Cold
71655,4,0.8,Cold
71661,1,0.2,Cold
71662,2,0.4,Cold
71663,1,0.2,Cold
71666,3,0.6,Cold
71671,10,2.0,Cold
71673,1,0.2,Cold
71674,1,0.2,Cold
71677,1,0.2,Cold
71693,4,0.8,Cold
71695,2,0.4,Cold
71696,4,0.8,Cold
71700,1,0.2,Cold
71713,9,1.7999999999999998,Cold
71716,3,0.6,Cold
71721,1,0.2,Cold
71722,1,0.2,Cold
71723,1,0.2,Cold
71728,3,0.6,Cold
71729,1,0.2,Cold
71730,1,0.2,Cold
71732,1,0.2,Cold
71743,6,1.2,Cold
71747,3,0.6,Cold
71748,2,0.4,Cold
71751,2,0.4,Cold
71759,2,0.4,Cold
71765,4,0.8,Cold
71770,2,0.4,Cold
71782,2,0.4,Cold
71788,4,0.8,Cold
71794,1,0.2,Cold
71799,4,0.8,Cold
71801,10,2.0,Cold
71804,10,2.0,Cold
71822,6,1.2,Cold
71832,2,0.4,Cold
71838,6,1.2,Cold
71848,1,0.2,Cold
71852,1,0.2,Cold
71853,1,0.2,Cold
71857,3,0.6,Cold
71871,4,0.8,Cold
71875,1,0.2,Cold
71876,4,0.8,Cold
71898,3,0.6,Cold
71899,2,0.4,Cold
71904,1,0.2,Cold
71905,1,0.2,Cold
71908,5,1.0,Cold
71915,4,0.8,Cold
71916,1,0.2,Cold
71921,1,0.2,Cold
71928,23,4.6,Medium
71932,5,1.0,Cold
71933,1,0.2,Cold
71936,3,0.6,Cold
71940,1,0.2,Cold
71941,1,0.2,Cold
71945,1,0.2,Cold
71954,1,0.2,Cold
71955,4,0.8,Cold
71956,3,0.6,Cold
71961,9,1.7999999999999998,Cold
71964,1,0.2,Cold
71968,3,0.6,Cold
71970,22,4.3999999999999995,Medium
71977,2,0.4,Cold
71978,1,0.2,Cold
71979,3,0.6,Cold
71983,1,0.2,Cold
71988,1,0.2,Cold
71995,17,3.4000000000000004,Medium
72010,1,0.2,Cold
72013,1,0.2,Cold
72024,5,1.0,Cold
72031,1,0.2,Cold
72033,1,0.2,Cold
72034,1,0.2,Cold
72036,10,2.0,Cold
72039,4,0.8,Cold
72071,3,0.6,Cold
72073,10,2.0,Cold
72078,1,0.2,Cold
72080,1,0.2,Cold
72086,2,0.4,Cold
72090,2,0.4,Cold
72099,2,0.4,Cold
72102,11,2.1999999999999997,Medium
72111,3,0.6,Cold
72119,1,0.2,Cold
72123,1,0.2,Cold
72130,1,0.2,Cold
72135,1,0.2,Cold
72139,1,0.2,Cold
72141,2,0.4,Cold
72151,3,0.6,Cold
72153,2,0.4,Cold
72156,2,0.4,Cold
72157,3,0.6,Cold
72161,4,0.8,Cold
72166,2,0.4,Cold
72177,3,0.6,Cold
72178,1,0.2,Cold
72179,16,3.2,Medium
72182,1,0.2,Cold
72183,2,0.4,Cold
72190,1,0.2,Cold
72217,1,0.2,Cold
72221,3,0.6,Cold
72222,1,0.2,Cold
72234,4,0.8,Cold
72245,2,0.4,Cold
72253,2,0.4,Cold
72255,1,0.2,Cold
72256,2,0.4,Cold
72261,1,0.2,Cold
72263,2,0.4,Cold
72266,18,3.5999999999999996,Medium
72270,1,0.2,Cold
72271,1,0.2,Cold
72272,2,0.4,Cold
72276,18,3.5999999999999996,Medium
72281,8,1.6,Cold
72283,3,0.6,Cold
72289,5,1.0,Cold
72294,2,0.4,Cold
72295,1,0.2,Cold
72307,2,0.4,Cold
72315,3,0.6,Cold
72320,4,0.8,Cold
72321,4,0.8,Cold
72324,5,1.0,Cold
72328,3,0.6,Cold
72335,2,0.4,Cold
72336,1,0.2,Cold
72344,1,0.2,Cold
72346,2,0.4,Cold
72353,3,0.6,Cold
72358,3,0.6,Cold
72365,5,1.0,Cold
72372,2,0.4,Cold
72373,1,0.2,Cold
72391,3,0.6,Cold
72411,2,0.4,Cold
72420,21,4.2,Medium
72422,1,0.2,Cold
72425,1,0.2,Cold
72426,3,0.6,Cold
72428,4,0.8,Cold
72430,2,0.4,Cold
72433,6,1.2,Cold
72435,1,0.2,Cold
72437,1,0.2,Cold
72443,1,0.2,Cold
72452,9,1.7999999999999998,Cold
72468,4,0.8,Cold
72471,2,0.4,Cold
72478,3,0.6,Cold
72483,1,0.2,Cold
72484,4,0.8,Cold
72486,1,0.2,Cold
72489,1,0.2,Cold
72490,1,0.2,Cold
72493,2,0.4,Cold
72500,2,0.4,Cold
72504,2,0.4,Cold
72508,6,1.2,Cold
72515,2,0.4,Cold
72517,25,5.0,Medium
72525,3,0.6,Cold
72528,4,0.8,Cold
72538,4,0.8,Cold
72541,2,0.4,Cold
72558,11,2.1999999999999997,Medium
72570,3,0.6,Cold
72572,5,1.0,Cold
72574,2,0.4,Cold
72584,1,0.2,Cold
72588,1,0.2,Cold
72590,2,0.4,Cold
72594,2,0.4,Cold
72597,2,0.4,Cold
72598,14,2.8000000000000003,Medium
72604,5,1.0,Cold
72607,2,0.4,Cold
72615,1,0.2,Cold
72629,2,0.4,Cold
72632,2,0.4,Cold
72638,1,0.2,Cold
72639,3,0.6,Cold
72644,3,0.6,Cold
72654,2,0.4,Cold
72664,1,0.2,Cold
72665,14,2.8000000000000003,Medium
72680,3,0.6,Cold
72684,7,1.4000000000000001,Cold
72695,2,0.4,Cold
72698,1,0.2,Cold
72700,1,0.2,Cold
72701,3,0.6,Cold
72707,3,0.6,Cold
72715,11,2.1999999999999997,Medium
72721,4,0.8,Cold
72723,2,0.4,Cold
72724,3,0.6,Cold
72726,1,0.2,Cold
72729,2,0.4,Cold
72731,1,0.2,Cold
72732,4,0.8,Cold
72736,2,0.4,Cold
72748,2,0.4,Cold
72752,1,0.2,Cold
72756,1,0.2,Cold
72773,3,0.6,Cold
72776,1,0.2,Cold
72777,2,0.4,Cold
72778,2,0.4,Cold
72780,5,1.0,Cold
72781,3,0.6,Cold
72791,1,0.2,Cold
72792,1,0.2,Cold
72808,2,0.4,Cold
72818,2,0.4,Cold
72823,1,0.2,Cold
72831,6,1.2,Cold
72837,4,0.8,Cold
72839,7,1.4000000000000001,Cold
72847,2,0.4,Cold
72851,7,1.4000000000000001,Cold
72853,2,0.4,Cold
72858,2,0.4,Cold
72860,1,0.2,Cold
72863,7,1.4000000000000001,Cold
72864,1,0.2,Cold
72866,2,0.4,Cold
72873,7,1.4000000000000001,Cold
72876,3,0.6,Cold
72877,1,0.2,Cold
72878,2,0.4,Cold
72879,4,0.8,Cold
72885,1,0.2,Cold
72891,3,0.6,Cold
72900,7,1.4000000000000001,Cold
72902,1,0.2,Cold
72908,1,0.2,Cold
72920,2,0.4,Cold
72926,1,0.2,Cold
72927,1,0.2,Cold
72939,1,0.2,Cold
72942,14,2.8000000000000003,Medium
72943,1,0.2,Cold
72945,1,0.2,Cold
72947,10,2.0,Cold
72949,6,1.2,Cold
72961,1,0.2,Cold
72963,1,0.2,Cold
72966,1,0.2,Cold
72974,4,0.8,Cold
72984,4,0.8,Cold
72985,8,1.6,Cold
72990,5,1.0,Cold
72992,10,2.0,Cold
73000,4,0.8,Cold
73002,2,0.4,Cold
73004,14,2.8000000000000003,Medium
73007,6,1.2,Cold
73012,1,0.2,Cold
73013,2,0.4,Cold
73015,2,0.4,Cold
73021,2,0.4,Cold
73023,1,0.2,Cold
73035,2,0.4,Cold
73036,1,0.2,Cold
73040,1,0.2,Cold
73042,4,0.8,Cold
73049,5,1.0,Cold
73054,2,0.4,Cold
73064,2,0.4,Cold
73068,12,2.4,Medium
73074,22,4.3999999999999995,Medium
73075,1,0.2,Cold
73081,4,0.8,Cold
73097,4,0.8,Cold
73099,3,0.6,Cold
73110,1,0.2,Cold
73113,1,0.2,Cold
73118,1,0.2,Cold
73130,2,0.4,Cold
73132,2,0.4,Cold
73134,1,0.2,Cold
73139,2,0.4,Cold
73140,15,3.0,Medium
73141,4,0.8,Cold
73145,1,0.2,Cold
73146,1,0.2,Cold
73150,2,0.4,Cold
73152,1,0.2,Cold
73160,5,1.0,Cold
73163,2,0.4,Cold
73168,2,0.4,Cold
73175,3,0.6,Cold
73176,1,0.2,Cold
73193,3,0.6,Cold
73194,1,0.2,Cold
73202,1,0.2,Cold
73203,1,0.2,Cold
73204,2,0.4,Cold
73210,1,0.2,Cold
73213,26,5.2,Other
73216,9,1.7999999999999998,Cold
73220,13,2.6,Medium
73221,1,0.2,Cold
73225,2,0.4,Cold
73226,1,0.2,Cold
73231,7,1.4000000000000001,Cold
73234,5,1.0,Cold
73237,4,0.8,Cold
73239,2,0.4,Cold
73242,3,0.6,Cold
73246,18,3.5999999999999996,Medium
73249,1,0.2,Cold
73251,2,0.4,Cold
73261,1,0.2,Cold
73264,2,0.4,Cold
73266,4,0.8,Cold
73271,2,0.4,Cold
73272,4,0.8,Cold
73277,2,0.4,Cold
73278,1,0.2,Cold
73287,3,0.6,Cold
73288,1,0.2,Cold
73297,1,0.2,Cold
73299,1,0.2,Cold
73300,2,0.4,Cold
73310,2,0.4,Cold
73319,6,1.2,Cold
73328,1,0.2,Cold
73330,3,0.6,Cold
73346,2,0.4,Cold
73347,4,0.8,Cold
73353,1,0.2,Cold
73356,3,0.6,Cold
73357,1,0.2,Cold
73358,2,0.4,Cold
73361,8,1.6,Cold
73370,3,0.6,Cold
73371,1,0.2,Cold
73373,14,2.8000000000000003,Medium
73378,3,0.6,Cold
73382,9,1.7999999999999998,Cold
73386,1,0.2,Cold
73387,2,0.4,Cold
73389,3,0.6,Cold
73392,1,0.2,Cold
73393,17,3.4000000000000004,Medium
73397,2,0.4,Cold
73415,1,0.2,Cold
73422,7,1.4000000000000001,Cold
73424,3,0.6,Cold
73426,3,0.6,Cold
73427,2,0.4,Cold
73428,2,0.4,Cold
73435,1,0.2,Cold
73436,1,0.2,Cold
73438,2,0.4,Cold
73443,1,0.2,Cold
73446,4,0.8,Cold
73452,1,0.2,Cold
73453,2,0.4,Cold
73455,2,0.4,Cold
73458,2,0.4,Cold
73463,19,3.8,Medium
73466,3,0.6,Cold
73467,3,0.6,Cold
73478,11,2.1999999999999997,Medium
73486,2,0.4,Cold
73488,1,0.2,Cold
73493,2,0.4,Cold
73501,5,1.0,Cold
73506,2,0.4,Cold
73507,2,0.4,Cold
73514,2,0.4,Cold
73515,1,0.2,Cold
73523,5,1.0,Cold
73525,2,0.4,Cold
73527,2,0.4,Cold
73532,1,0.2,Cold
73540,1,0.2,Cold
73552,1,0.2,Cold
73554,1,0.2,Cold
73559,2,0.4,Cold
73564,1,0.2,Cold
73576,4,0.8,Cold
73577,5,1.0,Cold
73581,1,0.2,Cold
73582,1,0.2,Cold
73590,2,0.4,Cold
73592,2,0.4,Cold
73593,2,0.4,Cold
73594,1,0.2,Cold
73595,1,0.2,Cold
73597,1,0.2,Cold
73607,23,4.6,Medium
73613,1,0.2,Cold
73615,3,0.6,Cold
73616,1,0.2,Cold
73621,1,0.2,Cold
73623,3,0.6,Cold
73625,1,0.2,Cold
73626,4,0.8,Cold
73628,1,0.2,Cold
73636,2,0.4,Cold
73639,2,0.4,Cold
73641,2,0.4,Cold
73648,2,0.4,Cold
73650,1,0.2,Cold
73664,1,0.2,Cold
73666,1,0.2,Cold
73671,10,2.0,Cold
73673,2,0.4,Cold
73676,10,2.0,Cold
73681,2,0.4,Cold
73683,1,0.2,Cold
73685,3,0.6,Cold
73690,6,1.2,Cold
73700,9,1.7999999999999998,Cold
73722,1,0.2,Cold
73727,3,0.6,Cold
73728,2,0.4,Cold
73729,1,0.2,Cold
73733,4,0.8,Cold
73739,1,0.2,Cold
73743,2,0.4,Cold
73752,12,2.4,Medium
73756,2,0.4,Cold
73757,7,1.4000000000000001,Cold
73760,1,0.2,Cold
73763,1,0.2,Cold
73771,1,0.2,Cold
73784,7,1.4000000000000001,Cold
73791,2,0.4,Cold
73792,1,0.2,Cold
73800,3,0.6,Cold
73806,2,0.4,Cold
73813,5,1.0,Cold
73814,1,0.2,Cold
73823,1,0.2,Cold
73825,1,0.2,Cold
73836,1,0.2,Cold
73840,2,0.4,Cold
73841,2,0.4,Cold
73846,1,0.2,Cold
73853,21,4.2,Medium
73860,2,0.4,Cold
73862,5,1.0,Cold
73865,6,1.2,Cold
73876,2,0.4,Cold
73877,3,0.6,Cold
73885,2,0.4,Cold
73886,3,0.6,Cold
73887,1,0.2,Cold
73888,17,3.4000000000000004,Medium
73891,1,0.2,Cold
73894,2,0.4,Cold
73903,1,0.2,Cold
73910,3,0.6,Cold
73913,9,1.7999999999999998,Cold
73916,1,0.2,Cold
73923,6,1.2,Cold
73925,3,0.6,Cold
73926,1,0.2,Cold
73928,1,0.2,Cold
73930,2,0.4,Cold
73934,2,0.4,Cold
73941,2,0.4,Cold
73944,3,0.6,Cold
73960,11,2.1999999999999997,Medium
73961,1,0.2,Cold
73971,2,0.4,Cold
73997,2,0.4,Cold
74000,1,0.2,Cold
74005,1,0.2,Cold
74008,2,0.4,Cold
74010,1,0.2,Cold
74012,2,0.4,Cold
74023,1,0.2,Cold
74031,2,0.4,Cold
74033,3,0.6,Cold
74038,1,0.2,Cold
74039,1,0.2,Cold
74048,3,0.6,Cold
74055,1,0.2,Cold
74071,6,1.2,Cold
74078,3,0.6,Cold
74080,2,0.4,Cold
74085,1,0.2,Cold
74089,4,0.8,Cold
74110,1,0.2,Cold
74114,9,1.7999999999999998,Cold
74115,18,3.5999999999999996,Medium
74124,3,0.6,Cold
74131,3,0.6,Cold
74132,11,2.1999999999999997,Medium
74136,20,4.0,Medium
74137,8,1.6,Cold
74138,3,0.6,Cold
74143,1,0.2,Cold
74144,2,0.4,Cold
74159,1,0.2,Cold
74160,4,0.8,Cold
74162,2,0.4,Cold
74166,1,0.2,Cold
74174,1,0.2,Cold
74198,10,2.0,Cold
74200,1,0.2,Cold
74203,2,0.4,Cold
74206,1,0.2,Cold
74217,3,0.6,Cold
74219,6,1.2,Cold
74220,1,0.2,Cold
74221,1,0.2,Cold
74226,2,0.4,Cold
74229,2,0.4,Cold
74238,1,0.2,Cold
74240,1,0.2,Cold
74241,22,4.3999999999999995,Medium
74246,1,0.2,Cold
74251,1,0.2,Cold
74256,3,0.6,Cold
74257,1,0.2,Cold
74258,4,0.8,Cold
74261,1,0.2,Cold
74265,3,0.6,Cold
74266,4,0.8,Cold
74274,2,0.4,Cold
74292,1,0.2,Cold
74293,2,0.4,Cold
74295,5,1.0,Cold
74296,1,0.2,Cold
74300,5,1.0,Cold
74304,3,0.6,Cold
74305,6,1.2,Cold
74313,5,1.0,Cold
74318,9,1.7999999999999998,Cold
74319,6,1.2,Cold
74320,1,0.2,Cold
74322,4,0.8,Cold
74325,5,1.0,Cold
74326,2,0.4,Cold
74328,9,1.7999999999999998,Cold
74330,3,0.6,Cold
74334,9,1.7999999999999998,Cold
74340,1,0.2,Cold
74354,1,0.2,Cold
74356,20,4.0,Medium
74360,6,1.2,Cold
74364,2,0.4,Cold
74368,3,0.6,Cold
74374,5,1.0,Cold
74379,1,0.2,Cold
74386,1,0.2,Cold
74389,2,0.4,Cold
74400,2,0.4,Cold
74405,3,0.6,Cold
74411,2,0.4,Cold
74420,5,1.0,Cold
74421,2,0.4,Cold
74429,1,0.2,Cold
74430,2,0.4,Cold
74441,1,0.2,Cold
74442,2,0.4,Cold
74450,2,0.4,Cold
74452,2,0.4,Cold
74459,2,0.4,Cold
74489,2,0.4,Cold
74495,2,0.4,Cold
74498,9,1.7999999999999998,Cold
74505,4,0.8,Cold
74507,3,0.6,Cold
74516,2,0.4,Cold
74520,6,1.2,Cold
74527,2,0.4,Cold
74528,1,0.2,Cold
74537,1,0.2,Cold
74545,2,0.4,Cold
74546,16,3.2,Medium
74549,11,2.1999999999999997,Medium
74550,1,0.2,Cold
74555,1,0.2,Cold
74557,1,0.2,Cold
74574,1,0.2,Cold
74579,3,0.6,Cold
74583,3,0.6,Cold
74588,2,0.4,Cold
74589,2,0.4,Cold
74594,1,0.2,Cold
74597,2,0.4,Cold
74601,4,0.8,Cold
74603,1,0.2,Cold
74604,7,1.4000000000000001,Cold
74608,1,0.2,Cold
74612,1,0.2,Cold
74613,3,0.6,Cold
74615,1,0.2,Cold
74625,3,0.6,Cold
74634,1,0.2,Cold
74637,1,0.2,Cold
74640,2,0.4,Cold
74647,1,0.2,Cold
74653,1,0.2,Cold
74654,8,1.6,Cold
74656,1,0.2,Cold
74661,1,0.2,Cold
74666,1,0.2,Cold
74668,8,1.6,Cold
74672,2,0.4,Cold
74673,1,0.2,Cold
74677,3,0.6,Cold
74678,2,0.4,Cold
74682,5,1.0,Cold
74685,3,0.6,Cold
74689,2,0.4,Cold
74695,2,0.4,Cold
74701,4,0.8,Cold
74711,1,0.2,Cold
74712,6,1.2,Cold
74714,1,0.2,Cold
74722,1,0.2,Cold
74723,3,0.6,Cold
74724,1,0.2,Cold
74727,3,0.6,Cold
74731,1,0.2,Cold
74733,5,1.0,Cold
74734,2,0.4,Cold
74735,6,1.2,Cold
74748,6,1.2,Cold
74756,5,1.0,Cold
74758,13,2.6,Medium
74759,3,0.6,Cold
74760,2,0.4,Cold
74761,1,0.2,Cold
74763,1,0.2,Cold
74771,2,0.4,Cold
74780,1,0.2,Cold
74786,2,0.4,Cold
74789,1,0.2,Cold
74794,2,0.4,Cold
74798,1,0.2,Cold
74800,2,0.4,Cold
74809,1,0.2,Cold
74812,3,0.6,Cold
74814,9,1.7999999999999998,Cold
74824,2,0.4,Cold
74828,1,0.2,Cold
74829,2,0.4,Cold
74843,1,0.2,Cold
74848,1,0.2,Cold
74854,2,0.4,Cold
74857,3,0.6,Cold
74864,1,0.2,Cold
74880,3,0.6,Cold
74881,1,0.2,Cold
74883,1,0.2,Cold
74885,1,0.2,Cold
74890,7,1.4000000000000001,Cold
74891,3,0.6,Cold
74901,1,0.2,Cold
74905,5,1.0,Cold
74908,1,0.2,Cold
74912,10,2.0,Cold
74930,2,0.4,Cold
74943,10,2.0,Cold
74952,2,0.4,Cold
74955,9,1.7999999999999998,Cold
74956,5,1.0,Cold
74958,2,0.4,Cold
74961,2,0.4,Cold
74962,12,2.4,Medium
74965,3,0.6,Cold
74966,31,6.2,Other
74974,4,0.8,Cold
74987,9,1.7999999999999998,Cold
74994,1,0.2,Cold
75000,6,1.2,Cold
75005,1,0.2,Cold
75007,3,0.6,Cold
75013,3,0.6,Cold
75014,2,0.4,Cold
75026,7,1.4000000000000001,Cold
75028,9,1.7999999999999998,Cold
75034,6,1.2,Cold
75047,4,0.8,Cold
75053,1,0.2,Cold
75054,10,2.0,Cold
