User,Count
75069,7
75071,1
75076,7
75079,17
75088,2
75091,3
75098,2
75103,3
75105,12
75106,6
75107,3
75110,1
75111,1
75113,11
75130,2
75131,1
75139,1
75142,3
75159,2
75163,1
75187,6
75192,6
75202,1
75203,1
75210,19
75221,2
75231,1
75233,2
75237,1
75242,3
75246,2
75264,3
75269,1
75279,2
75287,3
75291,2
75304,6
75311,1
75312,1
75323,1
75327,4
75328,3
75333,1
75334,4
75342,2
75349,2
75354,5
75356,1
75359,3
75370,7
75371,6
75373,1
75382,1
75385,2
75388,1
75390,1
75398,2
75406,5
75408,1
75424,1
75434,3
75435,1
75439,1
75440,2
75443,1
75444,1
75448,21
75449,3
75455,9
75465,1
75466,8
75468,2
75472,21
75476,2
75478,2
75479,4
75480,1
75483,2
75489,2
75491,2
75493,1
75495,3
75496,2
75497,1
75512,4
75519,1
75520,1
75523,4
75524,1
75526,1
75527,1
75531,2
75532,1
75533,1
75542,2
75544,1
75546,3
75547,1
75550,2
75558,1
75562,1
75564,4
75567,2
75576,5
75583,1
75585,2
75588,1
75592,2
75601,6
75606,1
75613,3
75618,20
75619,2
75621,1
75628,1
75635,2
75640,3
75645,1
75650,4
75654,6
75663,1
75678,55
75679,2
75688,2
75691,10
75693,1
75694,7
75696,2
75699,7
75701,4
75702,4
75704,3
75709,1
75713,2
75714,1
75719,3
75720,1
75721,1
75726,1
75732,1
75733,1
75739,1
75743,1
75748,1
75749,9
75753,2
75758,1
75761,2
75764,4
75766,2
75770,5
75773,5
75775,1
75779,13
75780,1
75781,4
75783,1
75789,2
75798,1
75804,6
75818,3
75825,1
75826,2
75828,2
75830,1
75834,2
75836,7
75837,4
75861,2
75866,2
75868,3
75869,3
75872,7
75874,4
75877,2
75885,2
75886,1
75890,2
75891,1
75898,4
75899,1
75904,9
75908,1
75910,2
75912,1
75934,4
75935,9
75936,5
75941,13
75942,5
75944,3
75947,1
75954,3
75960,4
75961,2
75962,10
75972,13
75981,2
75982,3
75986,5
75987,1
75988,1
75990,1
75991,1
76006,1
76008,7
76009,3
76010,2
76012,1
76014,2
76020,1
76023,7
76024,24
76028,1
76031,2
76035,1
76041,1
76043,1
76047,4
76048,1
76049,8
76055,7
76059,4
76062,2
76063,11
76064,1
76066,2
76068,3
76069,11
76076,2
76078,1
76081,3
76086,9
76087,2
76089,3
76092,2
76099,4
76100,7
76107,11
76112,14
76115,2
76129,6
76131,1
76134,6
76143,2
76154,5
76155,31
76156,3
76160,2
76161,3
76164,9
76168,1
76173,5
76182,5
76184,2
76187,1
76189,4
76192,1
76196,1
76209,4
76210,3
76213,27
76223,1
76224,1
76225,6
76232,5
76233,3
76234,1
76242,1
76247,1
76251,1
76253,2
76255,1
76259,1
76260,1
76263,3
76277,4
76290,1
76292,43
76305,2
76308,4
76313,2
76314,2
76323,5
76324,2
76328,3
76334,2
76345,2
76346,2
76351,1
76354,5
76357,2
76367,1
76371,1
76383,10
76387,11
76397,2
76399,2
76404,4
76405,1
76407,2
76408,3
76413,2
76416,2
76420,10
76427,3
76430,1
76452,3
76453,1
76456,1
76468,4
76478,2
76484,1
76493,1
76496,1
76499,3
76501,3
76502,7
76503,3
76509,4
76510,1
76511,1
76516,2
76517,3
76518,1
76520,1
76522,8
76525,3
76527,3
76530,2
76537,4
76545,2
76550,2
76554,1
76563,1
76564,3
76576,2
76582,5
76588,1
76598,3
76605,6
76606,1
76615,2
76618,1
76622,2
76625,28
76626,2
76628,1
76631,1
76632,1
76638,1
76644,3
76645,1
76647,6
76653,7
76665,3
76673,1
76674,1
76680,1
76681,1
76698,1
76711,2
76712,3
76721,1
76726,2
76727,1
76735,1
76737,31
76741,7
76744,2
76748,2
76750,1
76751,10
76762,1
76767,1
76775,1
76777,5
76778,2
76784,1
76789,9
76793,3
76802,1
76809,2
76810,4
76813,1
76814,4
76816,9
76821,2
76826,1
76832,3
76835,4
76841,1
76843,8
76849,1
76853,2
76866,11
76879,10
76880,1
76881,2
76883,1
76890,5
76891,9
76895,3
76917,4
76918,2
76919,1
76920,1
76951,1
76958,2
76959,20
76961,1
76963,8
76968,10
76975,1
76978,5
76981,1
76986,1
76990,2
76992,12
76994,4
77004,16
77009,2
77011,2
77012,1
77017,3
77018,24
77028,1
77031,1
77040,11
77046,1
77047,3
77051,1
77056,5
77058,15
77074,12
77078,1
77086,3
77088,4
77093,3
77100,1
77101,2
77105,1
77106,2
77109,2
77112,3
77113,1
77115,5
77120,5
77122,2
77124,10
77131,6
77134,3
77136,1
77139,2
77140,1
77143,1
77158,2
77160,5
77171,2
77180,1
77184,2
77188,1
77200,22
77203,2
77214,2
77216,3
77220,2
77230,4
77235,9
77236,5
77238,1
77242,1
77249,1
77258,9
77259,4
77260,3
77277,1
77280,4
77284,5
77287,7
77289,1
77295,7
77298,1
77303,1
77311,4
77322,4
77326,2
77349,2
77356,3
77362,2
77366,1
77367,4
77371,1
77373,1
77376,2
77381,1
77386,1
77387,3
77396,1
77398,3
77415,1
77418,4
77424,1
77427,2
77434,2
77435,1
77437,1
77445,13
77455,3
77457,6
77458,1
77460,5
77461,2
77468,3
77471,1
77477,1
77483,1
77485,16
77486,4
77496,5
77501,2
77506,4
77509,1
77511,3
77519,2
77520,1
77521,4
77523,4
77528,2
77530,3
77543,13
77552,1
77553,1
77558,3
77564,6
77566,1
77573,2
77577,1
77581,4
77582,1
77586,4
77589,25
77590,2
77598,4
77613,10
77620,1
77634,2
77645,1
77646,2
77649,6
77650,2
77654,2
77659,2
77662,3
77663,6
77664,3
77666,1
77669,1
77671,8
77674,1
77675,1
77678,3
77684,2
77685,2
77700,3
77705,2
77723,1
77733,2
77741,1
77744,1
77748,1
77756,1
77767,2
77768,1
77776,14
77779,1
77781,1
77784,3
77797,4
77805,2
77817,1
77828,2
77830,2
77831,1
77842,1
77845,1
77846,2
77858,1
77862,3
77864,1
77865,2
77866,2
77883,3
77902,2
77907,1
77916,1
77919,1
77926,2
77927,1
77931,2
77932,2
77933,4
77935,2
77936,8
77941,2
77942,1
77947,1
77949,3
77952,1
77954,9
77956,1
77968,10
77969,1
77975,5
77976,6
77977,2
77980,2
77983,1
77989,1
77992,1
77996,1
77998,1
77999,27
78002,4
78003,1
78009,2
78025,1
78030,1
78031,2
78035,2
78036,3
78044,1
78051,2
78053,2
78055,17
78056,5
78057,11
78058,1
78059,1
78073,3
78077,2
78082,1
78083,15
78097,2
78115,1
78117,1
78122,2
78123,2
78124,2
78135,2
78137,7
78139,2
78141,12
78146,2
78149,3
78156,1
78160,9
78161,2
78164,3
78173,5
78188,2
78191,5
78192,2
78199,2
78209,4
78216,1
78217,1
78223,1
78226,6
78229,20
78234,1
78242,1
78246,4
78252,7
78253,10
78257,4
78259,11
78268,10
78276,2
78280,1
78287,1
78300,3
78301,1
78305,20
78329,1
78332,5
78335,2
78336,2
78338,1
78340,20
78341,2
78346,4
78348,2
78353,3
78354,3
78361,1
78362,18
78368,1
78369,3
78377,2
78383,4
78386,5
78394,4
78395,1
78397,10
78408,2
78419,3
78425,3
78426,5
78428,1
78430,1
78432,2
78437,21
78444,2
78445,1
78446,14
78451,9
78458,1
78461,2
78464,2
78471,1
78473,8
78474,3
78476,2
78482,2
78489,2
78491,4
78497,4
78511,1
78516,2
78518,1
78523,7
78524,11
78525,4
78528,4
78532,1
78533,2
78537,3
78545,1
78551,1
78554,1
78555,1
78563,6
78564,20
78565,1
78575,2
78576,1
78585,2
78587,8
78598,1
78619,4
78626,1
78629,1
78630,1
78631,1
78632,12
78633,3
78637,1
78638,1
78639,5
78648,1
78657,1
78661,4
78665,4
78674,1
78682,3
78703,3
78706,2
78714,1
78720,1
78723,6
78733,2
78738,1
78740,21
78741,2
78744,1
78749,1
78756,1
78761,6
78762,1
78767,2
78769,1
78770,26
78774,1
78794,1
78800,1
78806,13
78821,4
78822,5
78824,1
78828,3
78829,4
78835,1
78844,3
78848,1
78850,8
78856,3
78861,1
78869,3
78895,1
78900,6
78902,6
78903,4
78906,1
78911,5
78918,4
78919,3
78920,1
78932,3
78939,4
78944,1
78946,1
78954,13
78956,9
78966,1
78979,3
78986,2
78987,2
78999,1
79008,3
79016,2
79018,2
79022,1
79025,1
79026,4
79027,2
79032,1
79037,9
79039,2
79053,2
79056,2
79059,3
79074,4
79076,3
79077,1
79082,1
79086,2
79088,3
79095,1
79097,1
79098,2
79102,4
79104,6
79108,1
79119,2
79126,1
79130,3
79137,6
79140,5
79141,4
79144,2
79146,3
79147,1
79150,2
79153,1
79159,92
79167,13
79169,1
79179,2
79180,1
79182,1
79184,2
79192,11
79201,7
79209,1
79216,1
79217,1
79219,3
79221,1
79223,3
79226,2
79228,5
79239,3
79249,1
79250,2
79254,1
79264,2
79273,1
79280,1
79281,3
79311,2
79312,1
79320,2
79322,1
79326,3
79333,14
79341,2
79347,17
79354,2
79357,29
79366,29
79367,20
79374,8
79377,3
79378,3
79379,8
79393,25
79395,1
79397,2
79406,1
79410,11
79412,1
79415,2
79419,4
79423,2
79425,2
79426,3
79427,1
79442,1
79443,1
79444,1
79454,11
79457,4
79461,2
79463,2
79465,8
79474,3
79484,1
79490,2
79493,2
79497,11
79498,2
79499,13
79507,1
79513,1
79514,1
79515,5
79522,2
79529,2
79530,1
79541,3
79543,3
79547,4
79554,2
79556,2
79570,17
79573,3
79584,2
79587,5
79592,2
79605,3
79608,1
79611,1
79612,2
79616,1
79618,1
79624,15
79626,3
79627,4
79629,1
79630,2
79635,2
79643,10
79647,1
79671,1
79677,11
79681,1
79682,2
79687,3
79690,1
79694,2
79700,6
79718,3
79721,1
79722,2
79726,4
79742,4
79743,3
79748,4
79750,2
79751,3
79752,1
79754,3
79759,2
79761,1
79763,2
79764,2
79769,2
79770,1
79774,3
79775,3
79776,3
79779,3
79782,2
79783,6
79784,1
79786,1
79787,1
79789,1
79792,6
79796,1
79797,1
79802,4
79805,4
79807,4
79810,6
79818,1
79819,2
79820,6
79825,1
79830,6
79832,1
79841,1
79851,1
79855,6
79867,2
79873,2
79883,1
79886,2
79893,4
79898,1
79900,2
79901,12
79903,1
79914,1
79918,4
79920,2
79922,1
79934,1
79935,3
79936,1
79938,7
79939,2
79941,1
79942,3
79950,1
79951,1
79954,2
79957,1
79964,4
79969,2
79971,1
79980,1
79983,1
79988,4
79992,1
79998,3
80007,8
80014,1
80017,1
80019,2
80022,1
80025,1
80026,2
80031,5
80043,2
80045,1
80048,11
80049,3
80061,8
80062,3
80069,1
80075,11
80076,2
80078,1
80086,1
80089,1
80092,54
80094,1
80095,16
80099,25
80105,1
80111,1
80112,6
80118,1
80119,2
80122,4
80126,3
80127,7
80129,1
80132,2
80154,1
80155,2
80158,2
80162,2
80170,1
80176,2
80185,41
80190,1
80206,1
80208,2
80209,1
80219,5
80222,1
80227,3
80229,1
80230,1
80233,2
80234,1
80239,2
80242,11
80248,4
80251,1
80261,2
80265,4
80267,1
80272,1
80273,1
80276,22
80280,1
80287,3
80294,6
80300,2
80307,2
80313,2
80316,1
80321,2
80325,6
80328,3
80336,1
80342,1
80345,1
80355,1
80358,3
80369,4
80374,2
80379,2
80385,2
80391,33
80398,2
80416,1
80426,4
80430,3
80434,4
80436,1
80442,1
80448,2
80453,2
80456,2
80470,2
80472,1
80474,1
80476,20
80477,3
80478,2
80480,5
80488,7
80496,3
80500,1
80505,2
80522,1
80531,3
80537,4
80550,1
80552,1
80556,2
80571,1
80576,3
80593,3
80595,1
80598,2
80602,1
80605,2
80606,3
80608,3
80609,1
80610,1
80611,1
80622,1
80623,1
80626,1
80632,2
80639,1
80640,5
80650,1
80652,1
80657,1
80672,3
80674,4
80679,1
80685,4
80690,8
80691,5
80692,1
80696,2
80701,4
80706,2
80708,2
80711,2
80718,2
80719,3
80723,3
80729,1
80737,2
80738,1
80748,6
80751,1
80754,1
80759,2
80760,15
80766,4
80779,5
80780,1
80783,6
80785,6
80795,6
80798,3
80807,2
80809,1
80814,3
80815,3
80825,1
80838,2
80841,1
80844,17
80848,3
80851,1
80864,12
80868,1
80869,1
80877,1
80878,1
80890,1
80894,3
80902,2
80907,3
80909,9
80915,2
80924,2
80934,2
80942,2
80946,10
80949,20
80952,3
80953,1
80960,2
80969,3
80970,7
80975,7
80982,1
80987,24
81000,24
81002,1
81006,2
81012,1
81020,1
81026,2
81033,2
81034,1
81035,2
81037,3
81046,1
81047,2
81050,4
81052,4
81053,2
81056,3
81059,2
81061,1
81075,5
81085,1
81087,7
81089,1
81096,3
81108,4
81114,10
81117,3
81118,2
81123,2
81124,4
81125,3
81129,2
81167,1
81172,3
81181,1
81182,15
81184,4
81186,26
81190,4
81191,4
81192,1
81204,10
81207,12
81210,1
81212,23
81215,1
81226,3
81228,1
81236,2
81245,2
81253,1
81256,7
81257,4
81263,6
81266,6
81272,3
81273,2
81283,1
81289,1
81292,1
81299,3
81300,12
81309,1
81316,4
81324,9
81342,8
81343,20
81345,12
81352,2
81357,7
81359,1
81369,3
81370,4
81376,6
81377,1
81383,2
81392,1
81399,2
81406,3
81408,4
81422,1
81423,2
81424,1
81441,7
81468,2
81477,5
81485,2
81491,1
81505,1
81507,9
81510,13
81511,2
81513,2
81516,2
81517,1
81531,3
81532,6
81536,1
81542,2
81546,1
81548,2
81552,4
81555,2
81556,3
81557,4
81558,1
81578,5
81586,1
81588,1
81598,4
81603,1
81604,4
81605,1
81622,2
81631,2
81632,2
81634,2
81635,2
81641,5
81642,1
81651,7
81652,5
81655,1
81659,1
81676,2
81678,2
81683,3
81684,2
81686,3
81702,1
81712,2
81718,12
81722,2
81725,11
81726,1
81727,7
81739,15
81740,13
81745,1
81746,4
81754,3
81756,1
81759,6
81763,1
81765,5
81768,3
81770,1
81772,3
81785,1
81787,1
81794,3
81795,3
81797,1
81801,1
81802,1
81811,7
81818,7
81822,3
81824,10
81825,1
81827,1
81830,1
81831,1
81832,1
81837,1
81840,5
81848,1
81851,3
81852,1
81853,7
81860,5
81862,2
81864,3
81867,7
81871,7
81872,2
81873,1
81874,1
81875,3
81876,10
81887,2
81889,2
81896,4
81897,2
81902,2
81915,1
81929,1
81933,1
81934,1
81937,1
81938,2
81944,1
81949,2
81950,2
81951,2
81955,1
81967,3
81971,1
81981,1
81984,4
81994,1
81996,2
81999,4
82002,2
82003,1
82005,1
82018,1
82025,12
82034,6
82041,1
82044,1
82046,2
82050,4
82056,2
82057,3
82058,4
82062,14
82077,1
82082,19
82091,7
82105,1
82108,2
82111,2
82112,1
82126,1
82127,2
82129,4
82158,1
82167,2
82174,10
82178,4
82186,5
82188,4
82197,1
82199,2
82203,2
82211,17
82217,1
82223,1
82226,1
82233,6
82239,1
82241,4
82242,1
82244,1
82248,1
82249,2
82254,1
82280,2
82281,2
82285,1
82296,1
82300,1
82315,1
82317,1
82319,5
82320,3
82322,3
82323,13
82329,3
82337,19
82339,4
82344,2
82349,3
82364,1
82373,2
82380,3
82381,4
82385,3
82389,7
82409,5
82413,2
82417,11
82418,102
82420,1
82422,1
82423,1
82430,4
82432,1
82433,1
82434,10
82437,3
82438,2
82445,2
82446,3
82459,3
82477,2
82478,3
82491,1
82496,3
82499,2
82501,1
82502,15
82506,2
82512,1
82515,2
82517,1
82519,2
82521,4
82522,2
82532,1
82533,5
82536,3
82538,2
82542,2
82558,2
82562,2
82565,1
82569,1
82570,1
82577,1
82581,8
82588,1
82593,3
82599,4
82610,6
82617,1
82621,1
82624,1
82630,9
82636,3
82637,2
82642,1
82656,8
82660,11
82664,2
82670,5
82676,2
82682,1
82683,1
82684,4
82688,11
82693,1
82699,1
82703,2
82705,1
82711,2
82712,12
82715,2
82717,1
82723,3
82725,7
82727,1
82729,2
82733,3
82747,3
82775,1
82778,4
82796,1
82797,2
82803,12
82804,3
82807,16
82809,1
82824,1
82825,3
82830,1
82834,2
82835,5
82840,3
82843,1
82858,17
82860,11
82866,1
82874,1
82879,1
82880,6
82882,1
82890,1
82895,2
82915,3
82922,9
82928,1
82931,3
82946,1
82949,3
82951,2
82961,4
82967,1
82969,1
82972,1
82973,3
82974,1
82980,3
82985,1
82986,2
82989,3
82991,3
82994,1
83003,3
83006,2
83007,2
83008,3
83011,1
83018,1
83024,2
83029,2
83030,2
83031,7
83042,1
83046,2
83048,6
83050,1
83052,1
83058,7
83062,1
83067,2
83074,5
83080,2
83083,3
83090,104
83110,3
83115,2
83122,6
83126,1
83132,2
83137,2
83144,3
83149,2
83152,6
83153,1
83159,3
83178,1
83183,2
83184,3
83186,3
83188,3
83200,5
83214,15
83221,1
83225,3
83232,1
83239,1
83242,14
83248,5
83252,4
83256,3
83259,1
83260,1
83264,8
83266,3
83271,2
83281,2
83283,5
83291,2
83300,4
83303,2
83308,1
83309,1
83331,30
83342,5
83344,2
83346,2
83350,1
83364,3
83369,1
83373,4
83378,1
83380,2
83382,14
83385,3
83392,4
83401,2
83406,2
83419,2
83422,1
83428,2
83431,1
83440,8
83441,1
83442,1
83451,1
83456,1
83458,4
83459,2
83461,7
83468,1
83478,3
83484,1
83486,2
83493,5
83495,3
83496,2
83505,10
83508,3
83512,1
83515,3
83521,9
83523,3
83524,1
83525,3
83527,3
83528,4
83529,20
83533,1
83543,1
83547,2
83549,2
83554,14
83557,4
83561,1
83568,2
83581,4
83585,2
83593,3
83595,1
83598,6
83609,5
83624,10
83627,1
83629,4
83634,1
83636,12
83640,1
83642,3
83652,4
83654,1
83661,10
83662,2
83667,5
83676,1
83677,1
83678,2
83680,4
83689,6
83690,1
83698,9
83700,2
83704,1
83709,3
83718,1
83728,8
83736,1
83746,1
83749,1
83774,1
83778,3
83779,1
83781,2
83787,2
83791,2
83796,3
83801,2
83811,3
83813,2
83823,30
83832,1
83839,2
83840,1
83843,2
83856,2
83857,1
83859,2
83861,3
83863,11
83864,3
83866,4
83867,4
83868,2
83873,1
83877,3
83888,2
83905,1
83906,3
83911,3
83927,1
83930,5
83934,1
83936,1
83944,12
83952,1
83955,4
83965,1
83968,19
83969,2
83972,13
83982,14
83984,7
83996,3
84004,1
84006,5
84010,6
84016,1
84026,1
84028,1
84031,10
84034,1
84039,4
84047,1
84051,1
84062,1
84063,11
84065,2
84077,2
84081,2
84094,3
84097,1
84099,3
84103,1
84125,1
84131,3
84133,4
84134,2
84149,3
84159,2
84166,1
84167,2
84168,1
84169,1
84175,2
84180,2
84181,1
84187,9
84188,1
84190,6
84193,1
84194,5
84195,3
84196,3
84201,1
84203,3
84206,1
84210,2
84227,4
84228,1
84230,3
84232,2
84242,3
84244,1
84248,2
84260,1
84269,21
84271,1
84282,2
84286,1
84288,17
84293,6
84296,1
84304,2
84311,2
84318,3
84321,5
84324,1
84327,2
84330,4
84335,11
84336,1
84342,1
84348,1
84353,5
84358,1
84364,4
84373,3
84375,1
84380,3
84381,3
84389,2
84392,16
84393,7
84394,1
84396,12
84431,1
84434,8
84441,12
84443,4
84448,2
84452,4
84453,1
84454,5
84458,1
84461,2
84464,4
84471,2
84473,2
84474,2
84475,1
84476,39
84479,1
84481,4
84492,3
84494,1
84501,1
84512,1
84519,1
84533,2
84534,6
84542,6
84545,2
84549,5
84559,3
84562,5
84565,1
84577,2
84587,7
84589,3
84591,2
84593,3
84598,1
84607,3
84608,14
84615,2
84619,7
84620,1
84640,1
84641,4
84647,1
84652,3
84653,4
84664,7
84666,2
84673,5
84678,4
84679,3
84692,1
84696,3
84705,1
84709,8
84715,6
84720,2
84724,2
84755,2
84757,1
84769,5
84777,3
84783,5
84792,22
84798,2
84803,5
84808,6
84811,1
84824,1
84826,5
84828,1
84829,2
84838,1
84841,2
84849,35
84854,1
84858,3
84863,1
84866,3
84876,1
84878,1
84881,2
84884,3
84890,13
84893,2
84898,4
84922,3
84923,12
84927,1
84928,2
84933,5
84935,4
84936,1
84938,1
84957,2
84964,4
84967,1
84971,5
84972,1
84989,1
84990,2
84995,1
84998,1
85000,1
85001,4
85004,8
85015,1
85019,2
85036,3
85039,2
85043,7
85052,1
85061,2
85062,1
85067,1
85077,1
85078,2
85083,1
85104,2
85107,4
85121,2
85122,5
85123,1
85129,5
85131,2
85134,5
85144,1
85149,10
85153,3
85157,2
85163,4
85168,1
85169,4
85172,5
85179,1
85195,1
85206,2
85207,1
85208,1
85209,1
85214,5
85232,1
85243,2
85244,19
85259,3
85263,2
85270,1
85276,1
85297,2
85305,4
85313,1
85321,2
85322,2
85330,2
85333,1
85335,5
85342,3
85349,6
85359,1
85360,3
85364,4
85365,1
85392,2
85398,1
85399,1
85400,2
85403,1
85407,2
85410,2
85418,1
85423,4
85424,2
85426,2
85430,2
85432,10
85437,2
85441,6
85444,1
85445,4
85448,1
85453,2
85457,2
85458,3
85464,1
85473,2
85479,11
85486,3
85490,2
85492,9
85495,14
85499,4
85515,9
85521,1
85523,6
85527,10
85532,7
85534,1
85541,3
85553,3
85557,3
85558,21
85560,23
85563,1
85564,1
85567,2
85571,1
85581,16
85587,1
85601,1
85611,6
85612,5
85622,3
85623,16
85624,1
85643,1
85651,1
85653,1
85655,9
85658,2
85659,1
85660,2
85665,1
85676,6
85679,2
85684,6
85685,4
85690,2
85693,2
85701,4
85714,1
85719,1
85725,1
85726,1
85727,1
85746,4
85750,1
85755,9
85756,2
85765,1
85769,1
85776,1
85782,15
85792,8
85793,2
85800,3
85802,4
85807,3
85808,1
85810,2
85820,5
85822,1
85824,4
85825,1
85837,3
85841,2
85855,3
85857,2
85860,2
85862,2
85864,3
85877,5
85881,1
85889,4
85893,24
85894,3
85905,1
85907,2
85909,9
85910,1
85916,2
85918,10
85943,2
85949,3
85954,2
85959,1
85961,4
85979,1
85993,1
86012,1
86013,1
86018,2
86020,3
86022,1
86027,1
86031,1
86032,15
86045,2
86056,4
86060,1
86067,1
86069,1
86075,2
86085,3
86088,3
86105,1
86106,3
86107,2
86111,6
86118,1
86122,2
86123,1
86128,2
86132,3
86140,4
86145,2
86151,1
86155,1
86158,1
86160,1
86163,1
86186,9
86194,1
86197,1
86199,3
86203,2
86204,5
86206,7
86207,4
86208,9
86215,3
86217,5
86226,1
86228,3
86234,1
86235,3
86239,2
86242,2
86255,1
86256,1
86258,1
86266,6
86267,14
86275,27
86277,4
86282,1
86285,2
86293,4
86294,1
86304,2
86305,4
86308,1
86311,4
86318,1
86320,1
86322,3
86328,2
86330,6
86335,2
86336,6
86345,2
86353,2
86356,5
86360,14
86368,2
86370,4
86374,1
86376,1
86378,3
86381,2
86382,3
86383,6
86388,3
86389,1
86390,1
86398,1
86407,1
86426,1
86429,5
86432,1
86434,2
86436,1
86439,5
86440,3
86443,2
86445,4
86448,2
86456,18
86462,2
86470,2
86472,12
86487,1
86491,1
86496,5
86506,1
86510,2
86518,4
86519,1
86521,4
86525,6
86528,2
86529,56
86530,1
86536,1
86537,2
86539,1
86542,1
86543,2
86544,2
86554,3
86557,6
86558,2
86566,1
86577,5
86578,4
86579,1
86584,1
86587,1
86606,2
86608,1
86610,4
86615,2
86623,1
86630,5
86635,3
86636,2
86638,11
86640,5
86642,2
86645,3
86646,9
86647,5
86648,2
86655,3
86657,1
86663,3
86666,4
86667,3
86677,1
86680,3
86691,1
86697,7
86701,4
86707,3
86713,8
86716,3
86723,3
86729,14
86732,2
86738,4
86740,1
86747,1
86749,16
86750,1
86752,2
86761,9
86774,3
86777,4
86778,4
86779,2
86785,9
86793,1
86800,4
86802,2
86811,13
86814,1
86817,1
86821,1
86828,1
86829,5
86832,1
86837,3
86847,3
86848,2
86857,1
86860,5
86868,2
86881,1
86888,2
86900,2
86903,3
86905,3
86910,2
86916,2
86918,1
86923,2
86933,2
86936,4
86937,1
86945,1
86952,7
86953,2
86956,1
86958,1
86965,1
86968,1
86971,4
86979,1
86999,8
87017,2
87018,1
87024,13
87047,1
87048,4
87060,2
87061,3
87066,8
87080,2
87083,2
87086,2
87089,4
87108,1
87110,3
87113,1
87117,4
87119,2
87130,1
87131,1
87133,2
87139,1
87143,9
87146,1
87147,1
87151,2
87156,3
87167,8
87170,2
87174,3
87181,1
87189,1
87197,2
87198,7
87201,2
87202,1
87208,7
87209,1
87211,1
87215,1
87217,4
87218,1
87219,3
87220,1
87230,1
87237,1
87248,1
87252,1
87262,1
87273,2
87278,1
87284,1
87291,1
87301,15
87302,6
87308,1
87311,1
87312,1
87317,1
87319,1
87326,2
87329,4
87333,5
87334,4
87335,4
87340,5
87344,1
87345,4
87353,1
87354,5
87357,2
87358,4
87360,4
87365,8
87367,18
87371,2
87374,1
87377,2
87379,3
87385,2
87391,1
87402,1
87406,13
87407,4
87408,1
87417,4
87418,1
87423,1
87428,22
87431,5
87436,3
87437,2
87438,2
87440,5
87442,3
87451,3
87457,5
87458,1
87461,1
87464,4
87466,1
87468,3
87470,1
87473,2
87474,4
87486,14
87496,8
87505,2
87514,8
87527,1
87528,2
87529,2
87534,3
87545,5
87546,1
87552,2
87553,5
87560,1
87565,7
87573,12
87577,9
87581,1
87582,2
87596,2
87602,1
87609,3
87614,3
87619,12
87631,4
87633,1
87641,1
87647,3
87663,1
87667,2
87680,1
87697,1
87700,3
87708,1
87712,3
87718,10
87721,1
87726,2
87728,5
87735,1
87738,1
87739,2
87743,1
87752,1
87753,2
87754,2
87781,2
87783,5
87786,12
87795,1
87800,2
87801,2
87812,2
87817,1
87821,13
87822,2
87830,1
87835,1
87837,3
87845,6
87854,2
87857,6
87866,4
87871,1
87874,1
87883,4
87887,8
87893,3
87898,3
87904,4
87908,12
87910,1
87917,1
87918,1
87922,1
87925,9
87926,4
87932,1
87941,1
87945,6
87948,1
87953,2
87955,2
87957,9
87963,1
87970,10
87976,1
87983,1
87987,1
87996,3
88006,1
88008,1
88014,3
88016,10
88019,1
88020,2
88027,13
88032,11
88042,4
88050,2
88052,2
88056,2
88057,6
88058,1
88059,3
88060,2
88063,4
88066,2
88070,1
88073,1
88075,3
88083,1
88085,5
88086,1
88087,4
88088,1
88100,1
88106,10
88110,2
88116,7
88121,1
88126,8
88127,1
88128,2
88132,1
88135,1
88142,2
88144,8
88152,1
88161,1
88171,2
88180,1
88184,1
88189,1
88191,1
88201,4
88206,2
88207,5
88213,5
88218,7
88219,3
88223,5
88229,2
88231,1
88241,3
88242,6
88252,2
88264,3
88271,4
88287,1
88293,2
88297,3
88308,6
88309,2
88311,1
88312,27
88316,1
88322,2
88324,2
88339,1
88340,8
88345,1
88354,6
88363,7
88365,1
88368,2
88370,3
88378,2
88379,3
88380,1
88383,15
88385,2
88397,4
88403,9
88406,1
88410,5
88417,6
88418,2
88419,1
88422,1
88424,6
88428,8
88430,2
88436,2
88454,2
88455,3
88469,2
88471,2
88479,2
88481,6
88484,1
88494,2
88495,2
88498,2
88499,3
88506,4
88509,1
88510,1
88515,3
88528,1
88529,1
88533,2
88536,18
88540,1
88543,1
88547,3
88550,2
88557,2
88561,25
88566,2
88569,2
88577,1
88578,3
88600,1
88610,4
88611,4
88613,1
88614,1
88615,3
88618,2
88620,1
88624,3
88637,3
88647,2
88652,2
88659,4
88661,1
88674,1
88679,3
88680,1
88687,4
88688,4
88692,4
88700,1
88706,2
88719,8
88720,1
88722,1
88728,1
88731,1
88736,1
88763,4
88767,9
88769,1
88773,28
88774,3
88775,2
88785,25
88794,2
88796,1
88797,1
88803,11
88804,28
88812,10
88813,6
88818,4
88820,76
88821,19
88828,17
88840,1
88849,2
88854,1
88855,4
88857,2
88863,3
88867,3
88868,2
88870,14
88871,1
88874,1
88878,2
88888,2
88890,1
88898,4
88899,1
88915,3
88921,1
88922,2
88923,2
88928,4
88931,4
88933,1
88935,3
88936,1
88939,4
88948,1
88952,1
88955,16
88965,2
88971,2
88972,1
88973,1
88990,5
88992,1
88994,1
89001,3
89004,1
89008,1
89009,2
89010,1
89011,2
89014,2
89027,4
89030,2
89033,1
89041,3
89043,5
89050,5
89051,2
89060,2
89062,1
89078,3
89082,2
89085,1
89095,3
89096,12
