TargetUser,OtherUser,CommonItems
134,125131,1
134,125136,2
134,125137,4
134,125138,1
134,125156,2
134,125162,1
134,125170,3
134,125173,2
134,125181,1
134,125182,3
134,125187,1
134,125191,3
134,125201,1
134,125211,1
134,125214,2
134,125217,3
134,125219,1
134,125229,1
134,125237,3
134,125239,2
134,125241,1
134,125247,3
134,125252,1
134,125254,1
134,125257,2
134,125260,2
134,125268,7
134,125283,1
134,125285,1
134,125293,1
134,125300,1
134,125313,1
134,125328,2
134,125332,1
134,125333,1
134,125339,2
134,125342,3
134,125345,1
134,125352,1
134,125361,1
134,125382,4
134,125385,1
134,125436,7
134,125439,6
134,125441,1
134,125444,1
134,125452,2
134,125456,6
134,125462,1
134,125465,2
134,125487,3
134,125493,3
134,125494,1
134,125495,2
134,125499,2
134,125502,1
134,125508,1
134,125535,1
134,125541,5
134,125543,1
134,125544,2
134,125546,5
134,125553,1
134,125560,3
134,125567,1
134,125572,1
134,125575,1
134,125590,1
134,125595,1
134,125603,1
134,125605,1
134,125624,2
134,125637,2
134,125648,6
134,125679,2
134,125690,1
134,125691,1
134,125692,1
134,125701,5
134,125703,5
134,125704,1
134,125714,1
134,125720,2
134,125724,2
134,125726,2
134,125731,1
134,125733,2
134,125739,1
134,125749,2
134,125774,4
134,125791,1
134,125795,2
134,125797,2
134,125799,3
134,125812,1
134,125821,6
134,125830,1
134,125831,5
134,125832,5
134,125836,1
134,125840,2
134,125848,1
134,125850,7
134,125853,1
134,125870,2
134,125879,1
134,125899,2
134,125900,1
134,125902,4
134,125905,1
134,125912,4
134,125914,1
134,125917,1
134,125922,1
134,125930,3
134,125938,1
134,125948,1
134,125952,1
134,125975,1
134,125978,8
134,125988,1
134,125995,1
134,125996,2
134,126004,1
134,126007,1
134,126018,1
134,126019,1
134,126020,1
134,126027,1
134,126037,1
134,126041,3
134,126055,1
134,126061,1
134,126063,1
134,126065,1
134,126084,2
134,126105,1
134,126121,4
134,126124,1
134,126125,3
134,126144,1
134,126145,1
134,126149,2
134,126152,1
134,126153,4
134,126166,1
134,126171,1
134,126172,1
134,126184,3
134,126186,1
134,126193,1
134,126203,1
134,126206,1
134,126209,2
134,126217,1
134,126229,2
134,126231,3
134,126240,1
134,126254,4
134,126266,1
134,126275,1
134,126282,2
134,126290,2
134,126293,5
134,126294,2
134,126295,4
134,126308,1
134,126313,1
134,126314,4
134,126318,3
134,126319,1
134,126332,2
134,126347,2
134,126352,2
134,126358,1
134,126365,1
134,126374,5
134,126382,1
134,126408,2
134,126431,1
134,126432,7
134,126437,1
134,126443,2
134,126460,2
134,126465,1
134,126467,3
134,126470,3
134,126474,9
134,126488,5
134,126489,1
134,126500,1
134,126503,2
134,126527,4
134,126533,2
134,126538,1
134,126544,3
134,126559,1
134,126560,3
134,126561,1
134,126584,2
134,126585,1
134,126587,3
134,126597,1
134,126616,1
134,126620,1
134,126631,2
134,126632,1
134,126638,2
134,126646,1
134,126650,4
134,126651,2
134,126653,2
134,126666,1
134,126669,1
134,126678,5
134,126680,2
134,126681,2
134,126691,1
134,126692,1
134,126707,4
134,126711,1
134,126715,1
134,126718,3
134,126729,2
134,126732,3
134,126733,3
134,126740,1
134,126741,1
134,126755,2
134,126761,1
134,126767,2
134,126769,2
134,126771,1
134,126781,3
134,126783,1
134,126815,1
134,126818,1
134,126820,1
134,126825,1
134,126837,1
134,126842,1
134,126845,3
134,126854,2
134,126860,1
134,126863,1
134,126867,2
134,126870,1
134,126883,2
134,126886,1
134,126893,1
134,126904,3
134,126908,1
134,126909,7
134,126914,1
134,126919,1
134,126925,2
134,126928,1
134,126932,1
134,126936,1
134,126948,2
134,126955,4
134,126959,1
134,126962,3
134,126963,1
134,126968,2
134,126989,1
134,126995,1
134,127002,1
134,127013,3
134,127027,1
134,127029,1
134,127030,1
134,127035,2
134,127036,1
134,127046,2
134,127059,1
134,127075,1
134,127088,1
134,127095,1
134,127096,3
134,127099,1
134,127103,2
134,127110,1
134,127111,2
134,127114,6
134,127135,1
134,127138,6
134,127139,1
134,127141,5
134,127145,1
134,127146,1
134,127151,3
134,127164,1
134,127170,1
134,127171,5
134,127174,1
134,127176,1
134,127177,1
134,127179,1
134,127180,1
134,127184,2
134,127197,1
134,127206,1
134,127207,2
134,127209,1
134,127215,1
134,127219,3
134,127221,3
134,127234,1
134,127242,1
134,127245,1
134,127246,1
134,127249,2
134,127258,3
134,127284,1
134,127288,6
134,127295,2
134,127296,1
134,127304,1
134,127312,1
134,127315,1
134,127324,1
134,127326,1
134,127332,3
134,127338,2
134,127360,1
134,127372,1
134,127378,1
134,127383,1
134,127387,1
134,127397,2
134,127398,1
134,127408,2
134,127421,1
134,127434,5
134,127447,5
134,127455,1
134,127459,1
134,127466,1
134,127470,1
134,127475,1
134,127478,5
134,127482,4
134,127487,1
134,127495,1
134,127513,1
134,127525,1
134,127546,1
134,127551,1
134,127556,3
134,127562,5
134,127577,1
134,127593,3
134,127595,1
134,127607,1
134,127612,3
134,127621,1
134,127629,1
134,127632,2
134,127633,1
134,127639,1
134,127662,1
134,127665,4
134,127668,2
134,127675,1
134,127676,3
134,127683,1
134,127686,1
134,127691,2
134,127722,3
134,127723,3
134,127724,2
134,127740,2
134,127750,1
134,127759,2
134,127780,1
134,127781,3
134,127812,3
134,127826,5
134,127832,1
134,127833,1
134,127834,1
134,127836,3
134,127840,7
134,127842,1
134,127844,1
134,127848,3
134,127875,1
134,127892,1
134,127902,1
134,127904,2
134,127907,1
134,127920,1
134,127938,1
134,127947,1
134,127959,3
134,127966,1
134,127973,1
134,127989,1
134,127993,1
134,127994,2
134,128000,1
134,128016,6
134,128019,1
134,128036,5
134,128039,1
134,128045,3
134,128050,5
134,128056,1
134,128068,3
134,128083,2
134,128089,2
134,128099,1
134,128103,1
134,128106,2
134,128117,1
134,128119,1
134,128133,2
134,128141,2
134,128159,2
134,128163,3
134,128164,2
134,128172,1
134,128176,1
134,128189,1
134,128197,1
134,128207,1
134,128212,3
134,128224,5
134,128227,2
134,128241,3
134,128251,1
134,128253,1
134,128256,4
134,128282,1
134,128288,3
134,128308,1
134,128311,2
134,128315,1
134,128319,1
134,128326,1
134,128339,3
134,128356,7
134,128364,2
134,128367,1
134,128377,1
134,128380,1
134,128384,3
134,128398,2
134,128403,4
134,128406,4
134,128407,1
134,128422,2
134,128426,1
134,128432,2
134,128436,1
134,128440,1
134,128444,1
134,128466,1
134,128468,1
134,128476,1
134,128481,1
134,128487,3
134,128495,1
134,128505,6
134,128508,3
134,128527,8
134,128557,1
134,128577,2
134,128581,3
134,128583,1
134,128602,4
134,128615,6
134,128631,1
134,128635,1
134,128639,2
134,128652,1
134,128661,2
134,128666,1
134,128667,1
134,128674,2
134,128687,1
134,128690,6
134,128713,1
134,128726,2
134,128730,2
134,128732,4
134,128739,4
134,128762,3
134,128771,2
134,128773,3
134,128791,1
134,128792,1
134,128798,4
134,128806,1
134,128813,1
134,128827,4
134,128853,3
134,128856,1
134,128865,1
134,128868,2
134,128871,1
134,128873,3
134,128886,1
134,128891,1
134,128899,2
134,128906,1
134,128911,2
134,128918,1
134,128928,1
134,128934,1
134,128942,1
134,128948,3
134,128962,3
134,128973,3
134,128976,1
134,128983,1
134,128985,4
134,128992,2
134,129006,5
134,129008,5
134,129014,1
134,129034,2
134,129035,1
134,129039,1
134,129041,7
134,129047,1
134,129065,3
134,129067,1
134,129078,8
134,129082,1
134,129088,1
134,129134,1
134,129142,3
134,129152,1
134,129163,2
134,129183,1
134,129184,1
134,129202,1
134,129203,2
134,129215,2
134,129219,2
134,129222,2
134,129224,1
134,129242,1
134,129250,1
134,129251,1
134,129256,1
134,129262,1
134,129265,1
134,129288,2
134,129292,1
134,129295,1
134,129300,1
134,129303,1
134,129304,1
134,129306,2
134,129314,1
134,129320,4
134,129324,1
134,129328,1
134,129337,1
134,129340,2
134,129346,1
134,129348,2
134,129350,3
134,129351,4
134,129352,1
134,129353,1
134,129362,3
134,129368,1
134,129374,3
134,129375,2
134,129380,1
134,129383,3
134,129387,3
134,129391,1
134,129405,1
134,129413,1
134,129419,1
134,129424,3
134,129430,4
134,129442,1
134,129466,1
134,129468,1
134,129478,4
134,129480,2
134,129481,1
134,129484,2
134,129493,2
134,129504,1
134,129506,1
134,129507,1
134,129514,3
134,129529,1
134,129533,2
134,129536,1
134,129542,1
134,129543,1
134,129568,3
134,129569,2
134,129578,1
134,129579,3
134,129583,9
134,129586,1
134,129588,2
134,129609,1
134,129610,1
134,129615,1
134,129618,1
134,129622,3
134,129630,1
134,129635,2
134,129645,1
134,129646,1
134,129657,1
134,129669,2
134,129674,1
134,129675,1
134,129686,3
134,129688,1
134,129689,1
134,129700,3
134,129704,2
134,129707,2
134,129728,2
134,129739,1
134,129746,6
134,129748,2
134,129751,4
134,129753,5
134,129754,1
134,129759,3
134,129776,1
134,129779,1
134,129786,2
134,129787,2
134,129788,1
134,129795,1
134,129802,2
134,129805,5
134,129817,1
134,129820,1
134,129832,3
134,129834,3
134,129851,2
134,129858,1
134,129866,6
134,129868,1
134,129873,1
134,129875,2
134,129876,1
134,129893,1
134,129900,2
134,129906,2
134,129934,1
134,129949,3
134,129964,5
134,129974,4
134,129978,1
134,129991,1
134,129995,5
134,130016,2
134,130019,13
134,130030,5
134,130036,1
134,130045,1
134,130052,1
134,130057,2
134,130059,1
134,130065,1
134,130069,1
134,130075,2
134,130080,1
134,130081,1
134,130088,2
134,130090,1
134,130098,1
134,130102,3
134,130110,3
134,130118,2
134,130119,1
134,130122,2
134,130139,3
134,130153,1
134,130156,2
134,130176,2
134,130178,2
134,130192,2
134,130193,1
134,130199,1
134,130218,1
134,130233,1
134,130244,3
134,130247,3
134,130255,3
134,130262,1
134,130264,7
134,130285,1
134,130286,2
134,130289,1
134,130304,3
134,130310,1
134,130312,1
134,130323,3
134,130337,2
134,130340,1
134,130341,1
134,130344,2
134,130361,1
134,130373,7
134,130396,1
134,130400,2
134,130404,1
134,130409,1
134,130413,1
134,130427,1
134,130441,2
134,130459,8
134,130465,2
134,130466,1
134,130472,4
134,130479,1
134,130485,5
134,130498,3
134,130504,1
134,130505,1
134,130513,1
134,130514,1
134,130522,3
134,130528,1
134,130536,1
134,130540,1
134,130545,2
134,130550,1
134,130565,2
134,130566,3
134,130603,1
134,130612,1
134,130613,7
134,130617,2
134,130622,6
134,130634,4
134,130645,1
134,130653,2
134,130661,1
134,130666,2
134,130674,1
134,130679,1
134,130683,1
134,130703,3
134,130708,1
134,130722,1
134,130729,7
134,130736,1
134,130743,2
134,130745,1
134,130747,1
134,130759,2
134,130760,1
134,130761,6
134,130767,8
134,130768,1
134,130778,1
134,130782,1
134,130786,1
134,130793,3
134,130798,5
134,130800,2
134,130812,1
134,130816,2
134,130825,3
134,130829,2
134,130830,2
134,130834,1
134,130846,1
134,130859,7
134,130862,3
134,130869,1
134,130875,2
134,130892,4
134,130893,2
134,130907,1
134,130916,3
134,130917,1
134,130923,1
134,130927,2
134,130934,3
134,130935,2
134,130936,1
134,130938,6
134,130952,1
134,130953,1
134,130959,2
134,130960,3
134,130967,1
134,130979,1
134,130980,5
134,130981,2
134,130997,1
134,131002,1
134,131003,4
134,131010,1
134,131019,1
134,131023,2
134,131027,2
134,131042,7
134,131051,2
134,131066,3
134,131068,1
134,131081,4
134,131086,7
134,131089,1
134,131099,2
134,131101,1
134,131102,2
134,131108,2
134,131113,2
134,131119,1
134,131123,2
134,131124,2
134,131125,1
134,131132,1
134,131138,2
134,131144,1
134,131147,1
134,131153,2
134,131157,1
134,131160,2
134,131162,1
134,131168,1
134,131170,3
134,131173,2
134,131180,8
134,131182,2
134,131197,1
134,131198,5
134,131200,4
134,131212,2
134,131224,5
134,131230,4
134,131232,5
134,131242,2
134,131246,1
134,131253,1
134,131254,3
134,131257,1
134,131264,1
134,131266,1
134,131278,1
134,131292,2
134,131315,1
134,131318,1
134,131320,1
134,131322,4
134,131323,2
134,131329,1
134,131333,2
134,131355,5
134,131366,4
134,131368,1
134,131369,1
134,131372,3
134,131385,1
134,131407,2
134,131408,6
134,131414,1
134,131423,2
134,131429,1
134,131433,1
134,131434,8
134,131451,1
134,131461,1
134,131469,2
134,131477,2
134,131479,1
134,131482,6
134,131489,1
134,131491,1
134,131514,2
134,131519,2
134,131522,2
134,131525,1
134,131529,2
134,131533,1
134,131535,1
134,131538,2
134,131544,1
134,131551,2
134,131552,1
134,131554,1
134,131555,1
134,131556,2
134,131559,1
134,131571,1
134,131593,1
134,131595,1
134,131607,2
134,131611,1
134,131615,2
134,131617,1
134,131620,5
134,131630,4
134,131641,1
134,131651,4
134,131669,1
134,131670,1
134,131671,1
134,131672,1
134,131674,4
134,131678,1
134,131684,1
134,131699,1
134,131700,1
134,131721,7
134,131739,2
134,131756,3
134,131762,7
134,131773,3
134,131774,1
134,131775,1
134,131777,1
134,131778,1
134,131779,1
134,131791,2
134,131793,1
134,131795,2
134,131797,2
134,131802,3
134,131808,1
134,131829,2
134,131836,7
134,131837,3
134,131844,2
134,131847,2
134,131850,1
134,131855,1
134,131857,1
134,131865,3
134,131867,7
134,131869,2
134,131884,2
134,131885,2
134,131892,2
134,131896,4
134,131901,2
134,131904,4
134,131913,2
134,131922,1
134,131925,2
134,131934,2
134,131936,1
134,131944,2
134,131946,2
134,131961,8
134,131964,1
134,131975,1
134,131976,1
134,131994,2
134,132007,1
134,132010,1
134,132017,1
134,132026,1
134,132044,1
134,132045,2
134,132052,3
134,132061,1
134,132067,2
134,132068,3
134,132075,1
134,132088,1
134,132090,9
134,132094,1
134,132096,1
134,132097,2
134,132098,1
134,132106,1
134,132108,1
134,132116,1
134,132117,1
134,132124,1
134,132132,1
134,132136,6
134,132146,5
134,132152,1
134,132153,2
134,132175,1
134,132185,10
134,132202,2
134,132219,1
134,132233,1
134,132241,1
134,132246,2
134,132249,2
134,132257,1
134,132267,2
134,132277,1
134,132282,1
134,132291,2
134,132293,1
134,132300,1
134,132307,1
134,132309,2
134,132315,1
134,132326,2
134,132328,2
134,132337,1
134,132341,1
134,132348,2
134,132362,1
134,132371,1
134,132386,4
134,132401,2
134,132403,6
134,132413,1
134,132415,7
134,132421,1
134,132422,1
134,132425,2
134,132435,3
134,132451,1
134,132455,1
134,132465,3
134,132487,3
134,132489,1
134,132492,2
134,132511,3
134,132514,1
134,132517,1
134,132537,1
134,132539,2
134,132550,3
134,132551,2
134,132552,2
134,132553,1
134,132566,2
134,132568,2
134,132577,1
134,132583,3
134,132589,3
134,132591,7
134,132600,1
134,132606,4
134,132610,1
134,132614,1
134,132622,1
134,132630,6
134,132637,1
134,132650,1
134,132657,4
134,132663,1
134,132673,1
134,132676,1
134,132679,1
134,132691,4
134,132692,2
134,132697,1
134,132699,2
134,132700,1
134,132708,1
134,132711,2
134,132712,3
134,132715,2
134,132721,1
134,132730,1
134,132733,2
134,132744,1
134,132748,1
134,132754,1
134,132762,1
134,132780,1
134,132791,2
134,132795,1
134,132798,2
134,132800,2
134,132808,3
134,132824,1
134,132828,1
134,132836,1
134,132842,1
134,132873,4
134,132884,5
134,132888,3
134,132895,2
134,132896,1
134,132898,1
134,132901,1
134,132904,2
134,132905,1
134,132906,2
134,132910,2
134,132914,3
134,132933,3
134,132935,2
134,132936,1
134,132949,1
134,132953,2
134,132957,8
134,132963,1
134,132968,1
134,132973,4
134,132977,3
134,133017,2
134,133019,1
134,133021,1
134,133024,2
134,133026,2
134,133042,9
134,133053,2
134,133078,1
134,133088,1
134,133089,7
134,133091,1
134,133109,1
134,133118,1
134,133122,1
134,133130,1
134,133134,1
134,133137,1
134,133148,2
134,133149,1
134,133168,1
134,133170,2
134,133187,4
134,133194,1
134,133195,1
134,133197,1
134,133202,1
134,133232,1
134,133233,1
134,133251,1
134,133265,1
134,133266,2
134,133276,1
134,133282,2
134,133285,1
134,133293,1
134,133296,1
134,133302,2
134,133306,1
134,133312,1
134,133313,2
134,133318,1
134,133331,2
134,133334,2
134,133340,1
134,133342,1
134,133343,2
134,133346,2
134,133348,3
134,133353,6
134,133362,2
134,133369,1
134,133371,3
134,133377,1
134,133380,5
134,133402,1
134,133403,1
134,133414,1
134,133417,1
134,133422,2
134,133439,1
134,133442,1
134,133455,1
134,133463,1
134,133467,4
134,133469,1
134,133472,3
134,133473,1
134,133474,1
134,133484,4
134,133494,1
134,133497,1
134,133508,2
134,133510,1
134,133512,2
134,133518,5
134,133519,2
134,133523,1
134,133524,3
134,133550,1
134,133554,1
134,133556,1
134,133558,1
134,133559,1
134,133562,1
134,133568,3
134,133581,1
134,133587,2
134,133591,2
134,133608,1
134,133610,1
134,133622,1
134,133623,2
134,133625,3
134,133629,5
134,133652,1
134,133656,1
134,133663,3
134,133667,2
134,133677,1
134,133678,1
134,133682,1
134,133689,1
134,133693,1
134,133695,2
134,133696,1
134,133697,6
134,133700,3
134,133701,2
134,133711,4
134,133718,2
134,133726,2
134,133730,1
134,133743,1
134,133747,2
134,133768,1
134,133769,2
134,133778,4
134,133786,2
134,133789,1
134,133793,1
134,133796,1
134,133798,1
134,133803,2
134,133811,12
134,133818,3
134,133833,1
134,133841,2
134,133843,8
134,133844,1
134,133847,1
134,133854,1
134,133861,1
134,133872,5
134,133878,1
134,133909,1
134,133915,3
134,133916,1
134,133921,2
134,133922,1
134,133944,2
134,133946,1
134,133952,1
134,133980,1
134,133981,1
134,133992,1
134,133997,1
134,133998,2
134,134000,6
134,134021,2
134,134025,1
134,134028,1
134,134036,5
134,134050,1
134,134051,2
134,134053,1
134,134074,1
134,134080,1
134,134093,3
134,134101,1
134,134102,1
134,134112,1
134,134117,2
134,134122,1
134,134128,1
134,134133,1
134,134136,3
134,134140,1
134,134141,1
134,134167,1
134,134220,7
134,134247,1
134,134249,2
134,134276,1
134,134281,2
134,134288,1
134,134309,1
134,134324,2
134,134326,2
134,134346,3
134,134357,1
134,134358,4
134,134371,1
134,134372,1
134,134373,3
134,134376,1
134,134377,1
134,134382,2
134,134392,2
134,134396,1
134,134400,3
134,134401,9
134,134403,3
134,134406,1
134,134409,2
134,134418,2
134,134421,4
134,134434,4
134,134442,2
134,134461,4
134,134465,2
134,134468,1
134,134476,1
134,134492,4
134,134494,1
134,134497,6
134,134499,4
134,134502,4
134,134512,1
134,134515,1
134,134517,1
134,134529,1
134,134531,1
134,134536,1
134,134538,10
134,134558,1
134,134561,1
134,134565,1
134,134567,8
134,134568,2
134,134569,1
134,134574,1
134,134584,2
134,134587,3
134,134602,1
134,134626,1
134,134629,1
134,134630,1
134,134636,2
134,134640,1
134,134642,1
134,134644,3
134,134663,1
134,134671,2
134,134675,3
134,134680,1
134,134684,2
134,134686,1
134,134701,2
134,134705,1
134,134706,1
134,134711,1
134,134714,1
134,134720,1
134,134723,1
134,134724,1
134,134727,1
134,134728,7
134,134731,1
134,134739,1
134,134740,2
134,134744,1
134,134746,2
134,134748,1
134,134753,1
134,134760,1
134,134773,7
134,134780,4
134,134787,1
134,134793,1
134,134795,1
134,134797,2
134,134826,2
134,134830,2
134,134833,1
134,134836,3
134,134837,3
134,134839,1
134,134847,1
134,134851,1
134,134859,5
134,134877,2
134,134897,2
134,134902,1
134,134905,7
134,134908,1
134,134911,9
134,134917,2
134,134929,10
134,134947,1
134,134961,3
134,134963,2
134,134977,5
134,134992,2
134,134998,2
134,134999,3
134,135004,1
134,135006,1
134,135007,1
134,135008,2
134,135009,1
134,135012,2
134,135016,1
134,135020,1
134,135023,3
134,135025,1
134,135027,3
134,135030,1
134,135033,10
134,135034,3
134,135035,2
134,135040,1
134,135046,1
134,135047,1
134,135051,1
134,135058,1
134,135062,5
134,135066,1
134,135070,4
134,135075,2
134,135082,5
134,135087,1
134,135097,6
134,135102,4
134,135108,1
134,135128,1
134,135169,2
134,135188,2
134,135194,4
134,135197,2
134,135198,2
134,135206,1
134,135209,1
134,135223,3
134,135231,1
134,135233,1
134,135234,3
134,135236,1
134,135246,1
134,135248,5
134,135265,1
134,135266,2
134,135269,1
134,135276,1
134,135283,2
134,135321,1
134,135322,1
134,135329,1
134,135330,1
134,135334,1
134,135335,1
134,135340,2
134,135358,6
134,135364,1
134,135375,1
134,135380,1
134,135387,1
134,135399,1
134,135412,1
134,135419,1
134,135420,1
134,135425,9
134,135429,1
134,135430,2
134,135438,4
134,135447,1
134,135454,3
134,135460,1
134,135467,2
134,135468,1
134,135472,1
134,135476,1
134,135482,3
134,135486,3
134,135498,1
134,135499,1
134,135507,1
134,135512,2
134,135520,1
134,135521,1
134,135522,3
134,135530,2
134,135531,3
134,135533,2
134,135535,5
134,135539,1
134,135545,1
134,135557,2
134,135560,1
134,135562,6
134,135565,1
134,135574,1
134,135588,1
134,135593,2
134,135597,4
134,135601,1
134,135606,1
134,135608,2
134,135609,1
134,135610,1
134,135631,1
134,135638,3
134,135640,1
134,135643,1
134,135653,1
134,135662,4
134,135674,1
134,135676,1
134,135678,1
134,135681,4
134,135687,2
134,135696,2
134,135699,3
134,135700,1
134,135710,1
134,135715,1
134,135735,2
134,135739,1
134,135745,1
134,135749,1
134,135759,2
134,135765,1
134,135766,1
134,135773,1
134,135781,1
134,135792,1
134,135794,1
134,135806,4
134,135809,1
134,135810,2
134,135819,8
134,135820,1
134,135826,4
134,135828,5
134,135836,1
134,135837,1
134,135848,2
134,135849,2
134,135859,1
134,135868,1
134,135879,2
134,135880,1
134,135888,5
134,135896,1
134,135900,2
134,135903,1
134,135904,2
134,135911,1
134,135912,2
134,135914,1
134,135918,2
134,135919,3
134,135921,1
134,135924,2
134,135929,2
134,135933,1
134,135942,3
134,135947,1
134,135952,3
134,135956,5
134,135958,1
134,135965,1
134,135967,1
134,135969,1
134,135974,4
134,135977,4
134,135986,1
134,135992,3
134,135993,5
134,135998,1
134,136003,1
134,136009,1
134,136015,3
134,136017,1
134,136028,2
134,136041,3
134,136047,2
134,136049,1
134,136050,2
134,136053,3
134,136054,8
134,136058,2
134,136062,2
134,136067,1
134,136081,1
134,136085,2
134,136088,6
134,136092,2
134,136093,1
134,136096,1
134,136098,1
134,136108,1
134,136114,1
134,136116,1
134,136118,1
134,136137,1
134,136139,1
134,136142,2
134,136148,1
134,136160,1
134,136166,1
134,136170,1
134,136172,1
134,136183,2
134,136187,4
134,136190,3
134,136210,3
134,136216,1
134,136222,2
134,136223,2
134,136243,1
134,136248,1
134,136255,1
134,136257,1
134,136262,3
134,136263,2
134,136266,1
134,136268,8
134,136286,2
134,136296,1
134,136301,2
134,136308,1
134,136312,1
134,136320,2
134,136331,2
134,136332,1
134,136338,2
134,136347,1
134,136350,1
134,136352,3
134,136353,1
134,136358,1
134,136362,2
134,136392,1
134,136414,1
134,136428,1
134,136466,2
134,136467,1
134,136479,6
134,136487,1
134,136490,1
134,136497,5
134,136504,1
134,136514,1
134,136516,1
134,136517,1
134,136522,1
134,136529,1
134,136540,2
134,136548,1
134,136568,9
134,136570,2
134,136575,2
134,136587,4
134,136588,1
134,136600,3
134,136607,2
134,136618,2
134,136620,3
134,136621,1
134,136635,1
134,136638,1
134,136644,1
134,136653,2
134,136662,2
134,136663,1
134,136665,2
134,136684,2
134,136694,4
134,136731,2
134,136736,1
134,136737,1
134,136745,1
134,136756,2
134,136765,3
134,136767,3
134,136769,1
134,136772,1
134,136780,6
134,136787,1
134,136794,1
134,136796,1
134,136800,1
134,136805,2
134,136806,6
134,136812,2
134,136823,3
134,136825,7
134,136840,1
134,136853,1
134,136855,3
134,136859,2
134,136868,2
134,136886,1
134,136890,1
134,136900,1
134,136903,1
134,136904,1
134,136910,1
134,136916,4
134,136929,1
134,136932,1
134,136934,1
134,136937,2
134,136940,6
134,136941,4
134,136947,3
134,136954,2
134,136957,6
134,136966,1
134,136972,1
134,136984,2
134,136988,3
134,136990,4
134,136997,6
134,136999,1
134,137002,1
134,137003,5
134,137013,1
134,137015,4
134,137038,3
134,137042,2
134,137045,1
134,137056,2
134,137072,1
134,137087,1
134,137088,1
134,137108,1
134,137109,3
134,137113,1
134,137123,2
134,137128,1
134,137131,4
134,137142,1
134,137144,1
134,137145,4
134,137147,2
134,137159,1
134,137171,1
134,137186,1
134,137191,5
134,137194,1
134,137226,1
134,137232,2
134,137246,1
134,137251,3
134,137261,3
134,137265,2
134,137279,2
134,137289,1
134,137303,2
134,137309,4
134,137310,4
134,137313,1
134,137318,1
134,137320,6
134,137323,1
134,137343,9
134,137347,1
134,137351,2
134,137352,2
134,137360,1
134,137377,9
134,137386,1
134,137391,2
134,137409,1
134,137417,6
134,137437,3
134,137439,1
134,137444,1
134,137451,1
134,137453,4
134,137454,1
134,137455,1
134,137458,1
134,137477,1
134,137478,1
134,137486,2
134,137496,2
134,137517,2
134,137528,3
134,137538,1
134,137549,5
134,137563,11
134,137569,1
134,137575,1
134,137578,1
134,137582,1
134,137585,1
134,137586,1
134,137591,1
134,137601,5
134,137605,1
134,137628,2
134,137636,1
134,137642,4
134,137649,3
134,137678,2
134,137694,1
134,137708,1
134,137710,3
134,137716,1
134,137717,3
134,137727,1
134,137730,1
134,137731,2
134,137739,2
134,137741,1
134,137743,1
134,137752,1
134,137756,1
134,137759,4
134,137760,1
134,137767,1
134,137772,3
134,137779,1
134,137786,1
134,137790,2
134,137791,4
134,137795,2
134,137804,2
134,137807,5
134,137817,2
134,137826,1
134,137838,4
134,137839,7
134,137841,1
134,137854,6
134,137863,1
134,137865,1
134,137872,1
134,137875,1
134,137879,1
134,137883,1
134,137889,2
134,137893,2
134,137898,1
134,137906,2
134,137907,2
134,137918,2
134,137919,1
134,137923,2
134,137932,2
134,137950,2
134,137955,1
134,137998,1
134,138000,1
134,138018,2
134,138039,3
134,138043,1
134,138044,1
134,138052,2
134,138053,1
134,138057,1
134,138065,2
134,138072,7
134,138073,1
134,138079,1
134,138088,1
134,138091,1
134,138093,4
134,138096,2
134,138097,1
134,138110,1
134,138115,1
134,138117,1
134,138128,3
134,138136,2
134,138146,2
134,138150,1
134,138164,2
134,138170,5
134,138185,1
134,138188,1
134,138199,2
134,138201,2
134,138202,3
134,138203,1
134,138220,1
134,138234,1
134,138241,1
134,138243,1
134,138246,1
134,138249,2
134,138252,1
134,138253,1
134,138259,3
134,138266,2
134,138276,2
134,138279,1
134,138284,1
134,138291,2
134,138292,1
134,138313,1
134,138328,2
134,138330,2
134,138341,2
134,138346,1
134,138347,1
134,138352,2
134,138354,1
134,138370,1
134,138372,1
134,138388,1
134,138392,2
134,138403,1
134,138404,3
134,138432,4
134,138444,2
134,138445,1
134,138446,1
134,138450,1
134,138454,3
134,138460,1
134,138463,1
134,138464,1
134,138467,2
134,138483,1
903,1,1
903,6,3
903,19,3
903,26,1
903,38,1
903,40,3
903,47,3
903,48,3
903,52,1
903,55,1
903,57,1
903,61,1
903,64,1
903,70,3
903,73,3
903,77,2
903,83,1
903,85,1
903,96,1
903,103,1
903,105,2
903,109,1
903,119,1
903,121,1
903,124,2
903,126,2
903,130,5
903,134,13
903,140,5
903,145,1
903,147,4
903,150,1
903,156,31
903,157,2
903,162,1
903,164,1
903,169,3
903,172,2
903,174,1
903,179,2
903,188,2
903,199,1
903,204,1
903,206,3
903,220,3
903,231,1
903,232,2
903,234,1
903,243,1
903,246,1
903,248,2
903,255,2
903,259,2
903,262,1
903,264,2
903,267,3
903,269,4
903,272,1
903,275,2
903,280,1
903,281,1
903,283,4
903,290,1
903,294,11
903,296,1
903,299,1
903,317,5
903,352,2
903,358,2
903,359,13
903,366,1
903,368,2
903,370,2
903,374,4
903,378,5
903,380,2
903,383,3
903,389,4
903,397,2
903,404,1
903,409,6
903,417,7
903,421,8
903,426,1
903,427,4
903,428,1
903,429,1
903,433,2
903,443,1
903,445,7
903,446,1
903,450,2
903,451,1
903,455,3
903,456,2
903,463,1
903,471,9
903,481,2
903,496,4
903,501,1
903,505,1
903,509,3
903,514,1
